,OBJECTID,IMPROVEMEN,DAMAGE,HOME_OWNER,SQUARE_FOO,income_indiv,home_ins,fin_asset,geometry,dollar_needed,balance,insurance,fema,sba,cdbg,bank,ngo,param,insurance_time,fema_time,sba_time,cdbg_time,bank_time,ngo_time,param_time,total_time,cdbg_tier,savings,cons_time,cons_start,cons_finish
430,21618,251239,1,H,1417,383646.61511396745,251239.0,548853.0,0,502.478,0.0,0.0,0.0,0.0,0.0,502.478,0.0,0,0.0,0.0,0.0,0.0,64.31032220851353,0.0,0,64.31032220851353,4,0.0,3.545402198755566,64.31032220851353,67.8557244072691
431,21631,404241,1,H,1711,224774.05562549733,259981.93,548853.0,0,808.482,0.0,0.0,0.0,0.0,0.0,808.482,0.0,0,0.0,0.0,0.0,0.0,185.88127377342474,0.0,0,185.88127377342474,4,0.0,1.9320373680455611,185.88127377342474,187.8133111414703
432,21645,204714,1,H,1234,202574.23247884557,204714.0,809781.0,0,409.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,409.428,1.7690027241473827,0.0,1.7690027241473827
433,21651,359273,2,H,2842,180740.98149453095,262125.05,809781.0,0,35927.3,0.0,0.0,0.0,0.0,0.0,35927.3,0.0,0,0.0,0.0,0.0,0.0,53.37817475020403,0.0,0,53.37817475020403,4,0.0,32.031388485791325,53.37817475020403,85.40956323599536
434,21684,248599,2,H,3367,57437.19727470468,231454.98,869281.0,0,24859.9,0.0,0.0,0.0,11162.0951,0.0,13697.804900000001,0.0,0,0.0,0.0,23.107583804654208,0.0,100.23994457111702,0.0,0,123.34752837577123,2,0.0,29.635911353430572,123.34752837577123,152.9834397292018
435,21685,27447,2,H,1116,92235.29481143985,27447.0,869281.0,0,2744.7000000000003,0.0,0.0,0.0,1232.3703,0.0,1512.3297000000002,0.0,0,0.0,0.0,71.30127753667473,0.0,122.29304305011645,0.0,0,193.59432058679118,4,0.0,43.43444507636098,193.59432058679118,237.02876566315217
436,21691,94990,1,H,1268,158111.80001269162,94990.0,869281.0,0,189.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,189.98,2.5570736495869815,0.0,2.5570736495869815
437,21713,183867,1,H,1392,260140.58681297387,183867.0,697421.0,0,367.734,0.0,0.0,0.0,0.0,0.0,367.734,0.0,0,0.0,0.0,0.0,0.0,51.049293845718566,0.0,0,51.049293845718566,4,0.0,2.0974845519562613,51.049293845718566,53.14677839767483
438,21716,159523,1,H,1234,431362.7010382187,159523.0,548853.0,0,319.046,0.0,0.0,0.0,0.0,0.0,319.046,0.0,0,0.0,0.0,0.0,0.0,22.16491427189973,0.0,0,22.16491427189973,4,0.0,1.742984743482387,22.16491427189973,23.907899015382117
439,21718,158086,1,H,1326,71610.4784773278,158086.0,548853.0,0,316.172,0.0,0.0,0.0,141.961228,0.0,174.21077200000002,0.0,0,0.0,0.0,37.015372896819066,0.0,45.67842469072042,0.0,0,82.69379758753948,2,0.0,2.7904204957272922,82.69379758753948,85.48421808326677
440,21720,104289,1,H,1041,46460.70598143,104289.0,548853.0,0,208.578,208.578,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.5322459995494953,,
441,21725,243895,1,H,1234,109411.98051488008,243895.0,548853.0,0,487.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,487.79,2.401698316059116,0.0,2.401698316059116
442,21732,219600,1,H,2664,68895.0246416887,219600.0,548853.0,0,439.2,0.0,0.0,0.0,197.2008,0.0,241.9992,0.0,0,0.0,0.0,68.24056865472683,0.0,32.75523262892814,0.0,0,100.99580128365497,2,0.0,0.8546259813571598,100.99580128365497,101.85042726501213
443,21736,310542,3,H,2756,129877.19485083345,259981.93,548853.0,0,155271.0,90332.40257458328,0.0,0.0,0.0,0.0,64938.59742541672,0.0,0,0.0,0.0,0.0,0.0,85.34516082048931,0.0,0,85.34516082048931,3,0.0,106.12572804718573,,
444,21747,416518,1,H,2400,332917.7311503604,259981.93,548853.0,0,833.0360000000001,0.0,0.0,0.0,0.0,0.0,833.0360000000001,0.0,0,0.0,0.0,0.0,0.0,28.413886873119377,0.0,0,28.413886873119377,4,0.0,1.6430904190534195,28.413886873119377,30.056977292172796
445,21748,311703,2,H,2664,253752.89020861557,259981.93,548853.0,0,31170.300000000003,0.0,0.0,0.0,0.0,0.0,31170.300000000003,0.0,0,0.0,0.0,0.0,0.0,28.613636164734654,0.0,0,28.613636164734654,4,0.0,58.663554805551136,28.613636164734654,87.27719097028579
446,21776,441020,2,H,1805,180051.10177971696,259981.93,548853.0,0,44102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,44102.0,43.658304379186774,0.0,43.658304379186774
447,21778,197698,1,H,2360,170463.89101143106,197698.0,548853.0,0,395.396,0.0,0.0,0.0,177.532804,0.0,217.86319600000002,0.0,0,0.0,0.0,33.683428463841864,0.0,73.43844098259207,0.0,0,107.12186944643393,4,0.0,1.1860325215151786,107.12186944643393,108.3079019679491
448,21782,234182,1,H,1805,389780.44374472974,234182.0,548853.0,0,468.36400000000003,0.0,0.0,0.0,0.0,0.0,468.36400000000003,0.0,0,0.0,0.0,0.0,0.0,102.47330710134962,0.0,0,102.47330710134962,4,0.0,2.997629254533399,102.47330710134962,105.47093635588301
449,21783,91548,1,H,1994,88525.22590070554,91548.0,548853.0,0,183.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,183.096,1.502148918430428,0.0,1.502148918430428
450,21784,80267,1,H,1805,135362.5397256444,80267.0,548853.0,0,160.534,0.0,0.0,0.0,72.07976599999999,0.0,88.454234,0.0,0,0.0,0.0,24.400180840420425,0.0,190.3642310182831,0.0,0,214.76441185870354,4,0.0,2.8117950292910097,214.76441185870354,217.57620688799454
451,21787,107671,1,H,1994,117644.75120149313,107671.0,548853.0,0,215.342,0.0,0.0,0.0,96.68855800000001,0.0,118.653442,0.0,0,0.0,0.0,52.51664534120965,0.0,35.43771929102482,0.0,0,87.95436463223447,4,0.0,3.320869401373036,87.95436463223447,91.2752340336075
452,21788,231818,2,H,2360,76090.18201383187,231818.0,548853.0,0,23181.800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,23181.800000000003,40.019362654991276,0.0,40.019362654991276
453,21798,330404,1,H,1769,240569.4265572809,259981.93,548853.0,0,660.808,0.0,0.0,0.0,0.0,0.0,660.808,0.0,0,0.0,0.0,0.0,0.0,33.67582008737886,0.0,0,33.67582008737886,4,0.0,2.9404622914095127,33.67582008737886,36.61628237878837
454,21800,85531,2,H,1805,210866.1482011668,85531.0,548853.0,0,8553.1,0.0,0.0,0.0,0.0,0.0,8553.1,0.0,0,0.0,0.0,0.0,0.0,34.36096220118743,0.0,0,34.36096220118743,4,0.0,31.474796132837476,34.36096220118743,65.8357583340249
455,21801,274382,1,H,1497,96298.97650715055,259981.93,548853.0,0,548.764,0.0,0.0,0.0,0.0,0.0,548.764,0.0,0,0.0,0.0,0.0,0.0,54.431391482053854,0.0,0,54.431391482053854,4,0.0,2.290642740597025,54.431391482053854,56.722034222650876
456,21803,321669,2,H,2360,149558.29186526878,259981.93,548853.0,0,32166.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,32166.9,38.963573048747975,0.0,38.963573048747975
457,21874,211296,1,H,1681,49249.97629145034,211296.0,395972.0,0,422.592,422.592,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,2.1166286265901753,,
458,21880,86061,1,H,1101,109345.55709280031,86061.0,395972.0,0,172.122,0.0,0.0,0.0,77.28277800000001,0.0,94.839222,0.0,0,0.0,0.0,48.031304465271326,0.0,54.56203700947146,0.0,0,102.59334147474279,4,0.0,2.322460914325961,102.59334147474279,104.91580238906874
459,21883,103177,1,H,938,145066.5018662387,103177.0,395972.0,0,206.354,0.0,0.0,0.0,92.65294600000001,0.0,113.701054,0.0,0,0.0,0.0,45.496645074321485,0.0,29.434813869799843,0.0,0,74.93145894412133,4,0.0,4.005829554324612,74.93145894412133,78.93728849844594
460,21886,331074,1,H,2360,274024.76707827154,259981.93,548853.0,0,662.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,662.148,1.1869480161281334,0.0,1.1869480161281334
461,21892,110954,1,H,1234,91984.15850388774,110954.0,697421.0,0,221.90800000000002,0.0,0.0,0.0,0.0,0.0,221.90800000000002,0.0,0,0.0,0.0,0.0,0.0,43.69278696654212,0.0,0,43.69278696654212,4,0.0,1.8832919419863936,43.69278696654212,45.576078908528515
462,21899,499744,1,H,1934,73380.14246157886,252491.86,697421.0,0,999.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,999.488,3.3563798260268793,0.0,3.3563798260268793
463,21904,171986,2,H,1234,261073.844987846,171986.0,809781.0,0,17198.600000000002,0.0,0.0,0.0,0.0,0.0,17198.600000000002,0.0,0,0.0,0.0,0.0,0.0,17.170303837621546,0.0,0,17.170303837621546,4,0.0,57.60993599202206,17.170303837621546,74.7802398296436
464,21908,172494,1,H,1234,56754.25802171727,172494.0,809781.0,0,344.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,344.988,3.0940320455055375,0.0,3.0940320455055375
465,21913,197778,2,H,1234,76459.16348788315,197778.0,809781.0,0,19777.800000000003,0.0,0.0,0.0,8880.232200000002,0.0,10897.5678,0.0,0,0.0,0.0,36.20409366665611,0.0,98.09355167333325,0.0,0,134.29764533998934,2,0.0,46.38118802849961,134.29764533998934,180.67883336848894
466,21919,40987,2,H,1234,135462.22318756307,40987.0,809781.0,0,4098.7,0.0,0.0,0.0,0.0,0.0,4098.7,0.0,0,0.0,0.0,0.0,0.0,27.267906405131825,0.0,0,27.267906405131825,4,0.0,32.273836933160766,27.267906405131825,59.54174333829259
467,21922,341202,1,H,1041,202199.79206351063,262125.05,809781.0,0,682.404,0.0,0.0,0.0,306.399396,0.0,376.004604,0.0,0,0.0,0.0,94.87928694443217,0.0,66.11034491726649,0.0,0,160.98963186169865,4,0.0,1.7951562415481703,160.98963186169865,162.78478810324683
468,21924,181848,2,H,1234,186322.09909523567,181848.0,809781.0,0,18184.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,18184.8,83.78531076618623,0.0,83.78531076618623
469,21935,36801,1,H,1041,308077.4330275274,36801.0,809781.0,0,73.602,0.0,0.0,0.0,0.0,0.0,73.602,0.0,0,0.0,0.0,0.0,0.0,63.30801501218957,0.0,0,63.30801501218957,4,0.0,2.539169528884868,63.30801501218957,65.84718454107444
470,21948,155127,1,H,1041,37262.14522076708,155127.0,809781.0,0,310.254,310.254,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,2.498855470222248,,
471,21957,126737,3,H,1234,45244.12482847238,126737.0,809781.0,0,63368.5,61609.72302746792,0.0,1758.7769725320832,0.0,0.0,0.0,0.0,0,0.0,107.54014760418497,0.0,0.0,0.0,0.0,0,107.54014760418497,1,0.0,129.09163893989327,,
472,21959,185222,2,H,1041,99475.94528792836,185222.0,809781.0,0,18522.2,0.0,0.0,0.0,0.0,0.0,18522.2,0.0,0,0.0,0.0,0.0,0.0,43.797832992144784,0.0,0,43.797832992144784,4,0.0,45.38373457601309,43.797832992144784,89.18156756815787
473,21963,175409,1,H,1535,75625.32497831441,175409.0,809781.0,0,350.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,350.818,1.23648208777069,0.0,1.23648208777069
474,21965,164258,1,H,1234,397650.1494193938,164258.0,809781.0,0,328.516,0.0,0.0,0.0,0.0,0.0,328.516,0.0,0,0.0,0.0,0.0,0.0,99.76974608019664,0.0,0,99.76974608019664,4,0.0,1.1308120019184473,99.76974608019664,100.90055808211508
475,21968,182188,1,H,1234,148922.78529946084,182188.0,809781.0,0,364.37600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,364.37600000000003,1.6363994685963663,0.0,1.6363994685963663
476,21971,137443,2,H,1234,179058.15297900792,137443.0,697421.0,0,13744.300000000001,0.0,0.0,0.0,6171.190700000001,0.0,7573.1093,0.0,0,0.0,0.0,42.763784559495164,0.0,77.11823139327906,0.0,0,119.88201595277422,4,0.0,43.514197745364285,119.88201595277422,163.39621369813852
477,21979,40987,1,H,1234,139997.0325753037,40987.0,697421.0,0,81.974,0.0,0.0,0.0,0.0,0.0,81.974,0.0,0,0.0,0.0,0.0,0.0,46.05936901108458,0.0,0,46.05936901108458,4,0.0,2.2127378761477394,46.05936901108458,48.27210688723232
478,21982,37799,1,H,1041,61688.07083312813,37799.0,697421.0,0,75.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,75.598,3.9125085940851663,0.0,3.9125085940851663
479,21988,159044,2,H,1214,261511.390068111,159044.0,697421.0,0,15904.400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,15904.400000000001,49.66931151171542,0.0,49.66931151171542
480,21991,37799,1,H,1112,57496.29419342474,37799.0,697421.0,0,75.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,75.598,1.7984834840117165,0.0,1.7984834840117165
481,21995,204804,1,H,1429,145709.40993272382,204804.0,697421.0,0,409.608,0.0,0.0,0.0,183.913992,0.0,225.694008,0.0,0,0.0,0.0,43.25525756030252,0.0,30.621613670681437,0.0,0,73.87687123098395,4,0.0,2.7410533166600883,73.87687123098395,76.61792454764404
482,22001,213585,2,H,1459,127292.43250604912,213585.0,697421.0,0,21358.5,0.0,0.0,0.0,9589.9665,0.0,11768.5335,0.0,0,0.0,0.0,40.09210471985357,0.0,65.34067947801172,0.0,0,105.43278419786529,4,0.0,53.364518635126245,105.43278419786529,158.79730283299153
483,22006,166829,1,H,1361,312168.4156940042,166829.0,697421.0,0,333.658,0.0,0.0,0.0,0.0,0.0,333.658,0.0,0,0.0,0.0,0.0,0.0,40.123088026273834,0.0,0,40.123088026273834,4,0.0,2.0130308213836976,40.123088026273834,42.13611884765753
484,22008,163492,1,H,1041,94013.07692976353,163492.0,697421.0,0,326.984,0.0,0.0,0.0,146.81581599999998,0.0,180.168184,0.0,0,0.0,0.0,74.85927441760381,0.0,77.29342541715197,0.0,0,152.15269983475577,4,0.0,2.549723834099432,152.15269983475577,154.7024236688552
485,22009,142828,1,H,1234,100890.34477757044,142828.0,697421.0,0,285.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,285.656,4.223487672155636,0.0,4.223487672155636
486,22064,206614,2,H,2941,133618.59692358054,206614.0,583763.0,0,20661.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,20661.4,18.047665748292722,0.0,18.047665748292722
487,22212,551095,1,H,2464,13435.324442608444,247110.64,642952.0,0,1102.19,1102.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,3.530043279531402,,
488,22213,449252,1,H,2680,665890.8371075899,247110.64,642952.0,0,898.504,0.0,0.0,0.0,0.0,0.0,898.504,0.0,0,0.0,0.0,0.0,0.0,98.94254570386072,0.0,0,98.94254570386072,4,0.0,1.88198718711955,98.94254570386072,100.82453289098027
489,22218,247199,1,H,1881,153133.60117580765,247199.0,697421.0,0,494.398,0.0,0.0,0.0,221.98470200000003,0.0,272.413298,0.0,0,0.0,0.0,33.91004641490942,0.0,101.59816747005488,0.0,0,135.50821388496428,4,0.0,1.8361213891265507,135.50821388496428,137.34433527409084
490,22231,315744,1,H,2504,58072.59980398438,252491.86,697421.0,0,631.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,631.488,4.026862634933359,0.0,4.026862634933359
491,22238,320712,2,H,1881,81332.67065179709,252491.86,697421.0,0,32071.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,32071.2,26.377441073780375,0.0,26.377441073780375
492,22270,204422,1,H,1516,182713.05794770265,204422.0,697421.0,0,408.844,0.0,0.0,0.0,183.570956,0.0,225.273044,0.0,0,0.0,0.0,43.49489477254711,0.0,39.758696987673495,0.0,0,83.25359176022062,4,0.0,1.983251106736622,83.25359176022062,85.23684286695723
493,22278,125589,1,H,1267,160359.37826605767,125589.0,697421.0,0,251.178,0.0,0.0,0.0,112.778922,0.0,138.399078,0.0,0,0.0,0.0,46.00095760370069,0.0,18.68514467966991,0.0,0,64.6861022833706,4,0.0,2.262038494583269,64.6861022833706,66.94814077795387
494,22282,326109,1,H,1589,48402.33891276889,252491.86,697421.0,0,652.218,652.218,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.3436503425933877,,
495,22292,257260,1,H,1589,289530.13417966134,252491.86,697421.0,0,514.52,0.0,0.0,0.0,0.0,0.0,514.52,0.0,0,0.0,0.0,0.0,0.0,86.38775969264591,0.0,0,86.38775969264591,4,0.0,2.2965560540291965,86.38775969264591,88.68431574667511
496,22294,181440,1,H,1093,81393.95090547079,181440.0,697421.0,0,362.88,0.0,0.0,0.0,162.93312,0.0,199.94688,0.0,0,0.0,0.0,142.37618757437346,0.0,46.052152560507416,0.0,0,188.42834013488087,2,0.0,2.760614688636752,188.42834013488087,191.18895482351763
497,22305,400154,1,H,2680,65686.92665868055,247110.64,642952.0,0,800.308,0.0,0.0,0.0,359.338292,0.0,440.96970799999997,0.0,0,0.0,0.0,51.896335450366934,0.0,81.35682744809156,0.0,0,133.2531628984585,2,0.0,1.5107451603753115,133.2531628984585,134.7639080588338
498,22311,543890,1,H,2464,42109.49888781014,247110.64,642952.0,0,1087.78,1087.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.5094733035740928,,
499,22316,459397,1,H,2464,73973.06877372619,247110.64,642952.0,0,918.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,918.794,2.146047926110455,0.0,2.146047926110455
500,22330,351472,2,H,2464,169354.5340836803,247110.64,642952.0,0,35147.200000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,35147.200000000004,43.44853781545951,0.0,43.44853781545951
501,22334,447792,1,H,2287,227908.65285952567,247110.64,642952.0,0,895.5840000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,895.5840000000001,1.6916390636289507,0.0,1.6916390636289507
502,22336,481447,1,H,2464,166698.35041805363,247110.64,642952.0,0,962.894,0.0,0.0,0.0,0.0,0.0,962.894,0.0,0,0.0,0.0,0.0,0.0,48.49776641359199,0.0,0,48.49776641359199,4,0.0,1.1732268653749658,48.49776641359199,49.670993278966954
503,22409,372923,1,H,2287,77405.31863626224,247110.64,642952.0,0,745.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,745.846,1.0577840154615503,0.0,1.0577840154615503
504,22410,379974,1,H,2464,40312.89546336566,247110.64,642952.0,0,759.948,759.948,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.9217996081023763,,
505,22470,168393,1,H,1142,26046.48484369946,168393.0,569309.0,0,336.786,336.786,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,2.082289178240868,,
506,22517,329635,1,H,1838,249245.85576459928,248651.44,882651.0,0,659.27,0.0,0.0,0.0,0.0,0.0,659.27,0.0,0,0.0,0.0,0.0,0.0,57.366892917804506,0.0,0,57.366892917804506,4,0.0,2.5291651494223735,57.366892917804506,59.89605806722688
507,22851,387332,1,H,2380,141233.0756080672,247902.12,594452.0,0,774.664,0.0,0.0,0.0,347.824136,0.0,426.839864,0.0,0,0.0,0.0,75.00827488878875,0.0,146.61857488602033,0.0,0,221.62684977480907,4,0.0,1.7176557602226474,221.62684977480907,223.34450553503171
508,22853,166033,3,H,2028,33546.086523681144,166033.0,594452.0,0,83016.5,83016.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,74.8716676955079,,
509,22894,118782,1,H,750,34640.04207572773,118782.0,392480.0,0,237.564,237.564,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.123290362663041,,
510,22939,442200,1,H,1835,155398.76641295152,235311.21,469330.0,0,884.4,0.0,0.0,0.0,397.0956,0.0,487.3044,0.0,0,0.0,0.0,17.669855905230172,0.0,44.9918250435646,0.0,0,62.661680948794775,4,0.0,1.5611666311843297,62.661680948794775,64.2228475799791
511,23004,24455,1,H,1302,17486.00353369488,24455.0,384784.0,0,48.910000000000004,48.910000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.6950053768706475,,
512,23011,76556,2,H,1080,60913.62092555343,76556.0,384784.0,0,7655.6,0.0,0.0,0.0,3437.3644000000004,0.0,4218.2356,0.0,0,0.0,0.0,29.82136123245674,0.0,73.09197051445095,0.0,0,102.91333174690769,2,0.0,23.89623168290204,102.91333174690769,126.80956342980973
513,23036,227566,1,H,1100,41688.20839306172,227566.0,772487.0,0,455.132,455.132,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,2.248040926667465,,
514,23039,70652,1,H,1718,56925.82359817351,70652.0,772487.0,0,141.304,0.0,0.0,0.0,63.445496000000006,0.0,77.858504,0.0,0,0.0,0.0,47.55309807186412,0.0,90.60244357132355,0.0,0,138.15554164318766,2,0.0,3.2788411302838814,138.15554164318766,141.43438277347155
515,23107,110613,1,H,1204,68907.8698376832,110613.0,772487.0,0,221.226,0.0,0.0,0.0,99.330474,0.0,121.895526,0.0,0,0.0,0.0,20.462633701120357,0.0,15.82474157785108,0.0,0,36.28737527897144,2,0.0,1.7691697859912963,36.28737527897144,38.056545064962734
516,23247,142590,2,H,892,139845.2963282877,142590.0,544392.0,0,14259.0,0.0,0.0,0.0,6402.291,0.0,7856.709,0.0,0,0.0,0.0,30.42776260419768,0.0,82.54223104902754,0.0,0,112.96999365322522,4,0.0,35.36801044264627,112.96999365322522,148.3380040958715
517,23290,343175,1,H,1218,174002.10411422522,240136.47,772487.0,0,686.35,0.0,0.0,0.0,308.17115,0.0,378.17885,0.0,0,0.0,0.0,70.92224202956912,0.0,67.43948196750917,0.0,0,138.3617239970783,4,0.0,1.8651976873791285,138.3617239970783,140.2269216844574
518,23291,91519,1,H,1365,141854.35018339,91519.0,772487.0,0,183.038,0.0,0.0,0.0,0.0,0.0,183.038,0.0,0,0.0,0.0,0.0,0.0,73.22745328327751,0.0,0,73.22745328327751,4,0.0,3.7110749028351613,73.22745328327751,76.93852818611268
519,23301,109773,1,H,1952,52457.54893186261,109773.0,772487.0,0,219.546,0.0,0.0,0.0,98.576154,0.0,120.96984599999999,0.0,0,0.0,0.0,81.53177113378995,0.0,37.492448185710785,0.0,0,119.02421931950073,2,0.0,2.263054777966615,119.02421931950073,121.28727409746735
520,23313,324870,2,H,2240,511310.8567235091,240136.47,772487.0,0,32487.0,0.0,0.0,0.0,0.0,0.0,32487.0,0.0,0,0.0,0.0,0.0,0.0,49.51698731775549,0.0,0,49.51698731775549,4,0.0,29.172905018308526,49.51698731775549,78.68989233606402
521,23600,109059,1,H,769,87866.11820809088,109059.0,689293.0,0,218.118,0.0,0.0,0.0,97.934982,0.0,120.18301799999999,0.0,0,0.0,0.0,38.113249164422115,0.0,12.060366323931653,0.0,0,50.17361548835377,4,0.0,2.2488344949460077,50.17361548835377,52.42244998329978
522,23679,168344,1,H,2075,70742.9269585948,168344.0,689293.0,0,336.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,336.688,2.4580956742139306,0.0,2.4580956742139306
523,23773,87328,1,H,1640,180851.75621368512,87328.0,838696.0,0,174.656,0.0,0.0,0.0,78.420544,0.0,96.235456,0.0,0,0.0,0.0,31.77979673505533,0.0,79.77313386100425,0.0,0,111.55293059605958,4,0.0,3.3191581931132563,111.55293059605958,114.87208878917284
524,23803,228722,1,H,2567,475240.9379756128,228722.0,1282833.0,0,457.444,0.0,0.0,0.0,0.0,0.0,457.444,0.0,0,0.0,0.0,0.0,0.0,79.52146027194884,0.0,0,79.52146027194884,4,0.0,1.7513493893120653,79.52146027194884,81.27280966126091
525,23967,270564,1,H,1704,54513.26634525477,245822.72,1034280.0,0,541.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,541.128,2.652312895754922,0.0,2.652312895754922
526,23991,419594,1,H,2129,115435.25172954208,253842.29,838696.0,0,839.188,0.0,0.0,0.0,376.795412,0.0,462.392588,0.0,0,0.0,0.0,24.62096657453815,0.0,61.52848665139546,0.0,0,86.14945322593361,4,0.0,2.2940883446582316,86.14945322593361,88.44354157059185
527,24001,168659,1,H,1101,43240.64897022448,168659.0,152880.0,0,337.318,337.318,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,2.57320751262386,,
528,24014,80074,1,H,1989,119840.8490176912,80074.0,838696.0,0,160.148,0.0,0.0,0.0,71.906452,0.0,88.241548,0.0,0,0.0,0.0,77.69869523139039,0.0,99.83476226951578,0.0,0,177.53345750090617,4,0.0,2.248184004700163,177.53345750090617,179.78164150560633
529,24075,437549,1,H,1625,34309.1712235016,245822.72,1034280.0,0,875.0980000000001,875.0980000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1.590416750910233,,
530,24097,1200000,2,H,3983,148828.13203263006,245822.72,1034280.0,0,120000.0,0.0,0.0,0.0,53880.0,0.0,66120.0,0.0,0,0.0,0.0,91.75544751676169,0.0,33.52262795188618,0.0,0,125.27807546864787,4,0.0,67.01146841469897,125.27807546864787,192.28954388334682
531,24174,155430,1,H,1234,87642.77359264097,155430.0,469330.0,0,310.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,310.86,1.840481576482356,0.0,1.840481576482356
